,101 FW,101 TC,101 TW,102 FC,102 FW,102 TC,102 TW,103 FC,103 FW,103 TC,103 TW,104 FC,104 FW,104 TC,104 TW,105 FC,105 FW,105 TC,105 TW,110 FC,110 FW,110 TC,110 TW,111 FC,111 FW,111 TC,111 TW,112 FC,112 FW,112 TC,112 TW,113 FC,113 FW,113 TC,113 TW,114 FC,114 FW,114 TC,114 TW,124 FC,124 FW,124 NB FC,124 TC,124 TW,125 FC,125 FW,125 TC,125 TW,126 FC,126 FW,126 TC,126 TW,127 FC,127 FW,127 TC,127 TW,128 FC,128 FW,128 TC,128 TW,101 FC,201 FC,201 FW,201 TC,201 TW,202 FC,202 FW,202 TC,202 TW,203 FC,203 FW,203 TC,203 TW,204 FC,204 FW,204 TC,204 TW,205 FC,205 FW,205 TC,205 TW,210 FC,210 FW,210 TC,210 TW,211 FC,211 FW,211 TC,211 TW,212 FC,212 FW,212 TC,212 TW,213 FC,213 FW,213 TC,213 TW,214 FC,214 FW,214 NB FW,214 TC,214 TW,215 FC,215 FW,215 TC,215 TW,216 FC,216 FW,216 TC,216 TW,217 FC,217 FW,217 TC,217 TW,218 FC,218 FW,218 TC,218 TW,219 FC,219 FW,219 TC,219 TW,226 FC,226 FW,226 TC,226 TW,227 FC,227 FW,227 TC,227 TW,228 FC,228 FW,228 TC,228 TW,229 FC,229 FW,229 TC,229 TW,230 FC,230 FW,230 TC,230 TW
LPC 16:1+_822,-1.348163728,0.017426735,-0.194380148,0.408308484,-1.386099026,0.799503069,0.104645984,-0.144701982,-1.301276766,-0.157880891,-0.289723271,0.341996771,-0.076979528,0.540399761,0.266852034,0.890586683,-0.046623636,0.731771877,-0.021042105,1.558250401,0.982342686,0.867170942,0.256420778,0.542768931,-1.186637625,0.810417528,0.05982344,0.640331371,-0.04342238,0.766958892,0.041240494,0.92907808,-0.134538841,0.784785301,0.628557643,1.337931096,0.297629791,0.673203302,0.315766928,0.379341754,-1.206010385,0.033928021,0.706746251,-1.133342808,0.590145058,-0.02285221,0.828695642,0.087328395,0.433732412,-1.099891259,0.586638347,-1.262738416,0.698189141,-0.111901594,0.38447498,0.074100503,0.671998849,0.00027979,0.639492691,-0.090040258,-0.161792731,0.457118239,0.287108071,0.416756628,-0.057366878,-0.193905696,-1.189670241,0.177650726,-0.103899698,0.197336969,-1.182840655,0.459216812,-1.205064111,0.644752321,-1.232158765,0.41263349,-0.068608425,0.418989478,-1.352277973,0.637022859,-1.376965344,-0.194094235,-1.280817249,0.145206543,-0.022385418,0.419331673,0.041590595,0.671162551,0.027729736,0.903488567,-1.156444743,0.856618383,-0.105254171,0.203847784,0.17566644,0.710352343,0.163010559,0.166102456,-0.439807093,-0.920213359,0.08725147,-0.046138499,0.414890854,-1.287597192,0.208739669,-0.082155939,0.002369464,-1.330017785,0.355113533,-1.336516724,0.153023447,-1.240533953,0.271029665,-1.261415355,-0.01362144,-0.360956575,0.220827446,-1.404505508,0.276510367,-1.346919743,0.662711169,0.124529364,-0.139065802,-1.254129663,-0.10745044,-0.211074743,0.114396022,-1.24316131,0.551550121,-0.11510098,0.68385845,-0.0249691,0.867532152,-0.03736017,0.206102309,-0.137422389,0.563631048,0.207672874,0.25990569,-0.180747849,0.243595465,-0.114519832
LPC 18:1+_973,-1.878955103,-0.338810453,-0.256011549,-0.009748718,-0.299790902,0.369993883,0.005939761,-0.365242727,-0.296855011,-0.442962096,-0.426444792,0.356398513,0.187504241,0.678623862,0.46177287,0.486975324,-0.016412099,0.361888287,-0.083914384,1.284566966,0.69925016,0.880013118,0.560153147,0.211411346,-0.016492022,0.330210447,0.107530245,-0.047864074,-0.333234378,0.381445726,0.002812249,0.329866638,0.137717328,0.253922747,0.281434342,0.568517292,0.397816104,0.457030115,0.340420882,-0.219540573,-1.684026184,-0.503091104,0.150798733,-0.188726858,-0.169271432,-0.250590761,0.238546538,0.004436993,0.025971507,-0.031246569,0.340642741,-0.187644256,0.173479242,-0.140419304,-0.049068827,-0.068714359,0.134279211,-0.084964132,0.225846333,-0.042397809,-0.434276218,0.053031053,0.644036005,0.068625087,-0.051143311,-0.177121733,0.065858639,0.186030311,0.209524746,-0.053791301,0.055843293,0.386683037,0.168549603,0.284028139,0.004707475,0.254470411,0.10155606,0.228427514,-0.099082321,0.537875404,-0.107025262,-0.384827839,-1.786605346,-0.190505172,0.009594712,0.259287767,0.21458966,0.440656524,0.112247836,0.565008404,0.184959602,0.542217873,0.077536365,-0.137538025,0.347076198,0.749386797,0.443318194,-0.138531027,-0.322971261,-1.292130794,-0.156505572,-0.105736068,0.18108924,-0.215742781,-0.029497711,-0.037498352,-0.418400789,-0.081254522,0.184139864,0.07850874,-0.34048503,-1.731366654,-0.355219588,-0.312383976,-0.449675786,-0.268141749,-0.3045898,-0.339690772,-0.033690008,-0.211393143,0.473677978,0.221205996,-0.102342177,0.179224377,0.103834989,0.090843483,0.064455156,-0.129053098,0.436043597,-0.135051441,0.650034503,0.242164696,0.784669928,0.248453618,-0.055442944,-0.039486108,0.449447938,0.011463928,0.131468924,-0.058573778,-1.884838671,-1.749019951
LPC 18:1+_127,-1.398678353,-0.018332528,-0.100846617,0.391061764,-0.262181792,0.707114313,0.308549783,-0.159764067,-1.348795622,-0.240604603,-0.350352614,0.473369276,-0.083339818,0.759871762,0.410489149,0.781907888,0.201349092,0.632068403,0.225222358,1.238905526,0.833409944,0.580747899,0.305153174,0.382564005,-1.226876178,0.685425318,0.081302324,0.284755496,-1.296726492,0.46569365,-0.092495625,0.598350732,-0.078294828,0.502127187,0.488773182,0.938124166,0.261876775,0.59618468,0.223656299,0.110443132,-1.247475432,0.003480938,0.538183486,-0.025995867,0.42527954,0.111397019,0.733441128,0.432023621,0.45674045,-1.134653195,0.61932999,-0.11136056,0.726698671,-1.362241296,0.426872292,0.125241219,0.582523265,0.102745919,0.668537866,-0.017169921,-0.152809113,0.402634368,0.273514801,0.353915119,-0.065572211,-0.168953413,-1.2301007,0.260323333,0.022658468,0.160794833,-1.222838981,0.424173104,-0.047169004,0.412089392,-1.275281541,0.303424919,0.02338831,0.435115062,-0.295710261,0.63132839,-0.291826047,-0.188561879,-1.327032506,0.07675078,0.064370362,0.356320593,0.218950404,0.553403672,0.12613934,0.622552193,-1.194774416,0.6152454,0.004965895,0.168913237,0.365211635,0.785637107,0.540041128,0.010642642,-0.371540052,-0.943691203,-0.097184288,-0.085777189,0.332894256,-1.334244211,0.178916208,-0.088970098,-0.084129614,-1.379371557,0.254094378,-1.386286035,-0.099869533,-1.284188275,-0.010077792,-1.30639626,-0.152659102,-1.446916683,0.050968012,-1.458637491,0.127223705,-1.397354725,0.485396048,0.115761558,-0.349720769,-1.298647496,-0.169621251,-1.311942902,0.180105011,-0.144921179,0.622174908,0.076755054,0.781292182,0.300620191,0.90004194,0.275412515,0.238088242,0.090601793,0.654837263,0.395187648,0.227360911,0.040552235,0.26568724,-0.008505285
LPC 18:1+_1105,-0.275580605,-0.237353623,-0.12658662,-1.74431127,-0.207994616,0.181107768,-0.031972582,-0.333179329,-0.055382347,-0.413704167,-0.138857698,0.402268497,0.358968109,0.671756308,0.516776316,0.499338794,0.08622432,0.313320562,-0.049596687,1.220696114,0.988877714,0.983524843,0.733904517,0.292052616,0.131616893,0.34080177,0.242271976,0.022955424,-0.072704299,0.319391703,0.147138297,0.419125932,0.33916602,0.328741675,0.425892168,0.705222213,0.544936874,0.512233041,0.582093992,-0.284166485,-1.440581523,-0.40542699,0.029190145,-0.054646642,-0.16151099,-0.171430619,0.236889984,0.176847321,-0.07657873,-1.305716028,0.268155375,-1.512675354,0.178726085,-0.107735669,0.009305368,0.056921473,0.147167445,-0.029573679,0.165686134,-1.357378367,-0.466173308,0.037973248,0.809768528,0.170031759,0.055009104,-0.118393716,0.119584611,0.12767193,0.209598348,0.052000761,0.154256685,0.177411051,0.286640969,0.199939901,0.018395605,0.078541757,0.075516984,0.182469748,-0.028543085,0.528606229,-0.038451318,-0.26728523,-1.535650963,-0.184234185,0.108144915,0.248981884,0.294606814,0.436849348,0.229036688,0.466884908,0.300571629,0.525796326,0.300163841,-0.140415512,0.36793837,0.70879621,0.540523771,-0.039289725,-0.238106887,-1.07736117,-0.140026482,0.142421235,0.112825207,-1.544267274,-0.039632803,-0.127225722,-0.299231064,0.003605772,0.064470417,0.037112108,-0.297032131,-1.484456523,-0.251015315,-1.510993929,-0.433951145,-0.283376717,-0.259245059,-0.26306938,-0.016791443,-0.172452937,0.406146774,0.244555581,-0.180806716,0.134730029,0.117224331,-1.5176215,0.001010657,-0.05566296,0.301834242,-0.135356148,0.571091301,0.51457975,0.715229574,0.406539502,0.006356443,0.010190803,0.272342216,0.001937309,-1.574372222,-0.07836985,-0.014174548,-0.047527066
LPE 16:0+_922,-1.224238377,0.254817878,-0.088564582,0.560330421,-1.261655572,0.778860662,0.131960559,0.276019473,-1.177991095,0.135684735,-0.130834038,0.666338642,0.076266027,0.910608795,0.486644802,0.704192154,-1.147345013,0.673105693,-0.004781523,1.48131228,0.765222216,0.880533445,0.451349565,0.37742929,-1.064913396,0.587252767,-0.020938031,0.210625124,-1.129704928,0.467794608,0.007166863,0.450751396,-1.031082213,0.353738405,0.326968724,0.727145983,0.04882794,0.494306061,0.07431075,0.187761931,-1.084022511,0.059726956,0.413270844,-1.012343484,0.287839972,-0.149639611,0.633086251,-0.059824088,0.422712038,-0.979346676,0.60711079,-1.139978029,0.726939617,-0.126963928,0.506979781,0.164214174,0.56520061,-1.041038265,0.772186962,-1.019444417,0.050784405,0.293881541,0.060051694,0.355572933,-0.036647392,0.047595346,-1.067904746,0.530633473,0.195276168,0.26190348,-1.061168089,0.727485205,-0.079143587,0.464231951,-1.109814903,0.445356196,-0.051900152,0.381556161,-1.228296457,0.670488766,-1.252646682,0.013426274,-1.157810496,0.394041934,0.214165059,0.477452492,0.126269545,0.770289534,0.019452058,0.631034865,-1.035131258,0.660388199,0.000833915,0.35096801,0.21127781,0.944775603,0.087087009,0.326102085,-1.341841099,-0.8021087,0.452593725,0.076556209,0.45827421,-1.164498024,0.307746014,0.046921231,0.082444506,-1.206340084,0.432196473,-1.21275034,0.088126102,-1.118076035,0.255452016,-1.138672994,0.086329352,-0.257897535,0.239500997,-1.279810469,0.193479241,-1.223011373,0.621852851,0.220597076,0.377740529,-1.13148656,0.521376318,-1.14381697,0.367972823,-1.12066761,0.77968441,0.129551263,1.05324855,0.005172849,1.350866025,0.061606906,0.625510472,-1.088559657,0.926443964,0.529276515,0.304193771,-1.112807861,0.359786232,-0.056018674
LPE 18:0+_442,-0.549346062,0.33941919,-1.440684468,0.618513747,-1.478357881,0.93280215,0.132329958,0.431629586,-0.511853769,0.237469677,-0.054117451,0.711952969,-0.148155812,0.932528354,0.503367439,0.654830689,-0.342992576,0.693739079,-0.206264062,1.603359384,0.280392325,0.856359761,-0.169765589,0.343547539,-1.303487754,0.741586304,-0.092465686,0.295753801,-1.361074769,0.549815634,-0.10496832,0.580340938,-1.273418917,0.553302059,0.415382884,0.781447251,0.059234383,0.636185123,0.152109936,0.230809109,-1.320471892,0.115644769,0.574539004,-1.256764234,0.263510776,-0.245024351,0.66656554,-0.149256759,0.495005883,-0.253861107,0.752152265,-0.360214922,0.685462791,-1.415073686,0.625219933,0.05034064,0.515064167,-0.204830772,0.855490431,-1.26307542,-1.586965586,0.423245796,-0.017583792,0.516572527,0.086700442,0.084850967,-1.306146452,0.696101281,0.267362703,0.42360231,-0.215240237,0.835028329,-0.106325876,0.543007061,-1.343396284,0.645312228,-0.044821056,0.46149928,-1.448706225,0.83108506,-1.470350165,0.191978222,-1.386055556,0.526931682,0.250621207,0.550809892,0.0250144,0.925652554,0.01625461,0.653255437,-0.327678327,0.817961819,-0.032899472,0.514250465,0.321553021,1.062030829,0.096277141,0.236615549,-1.549634244,-1.069915552,0.470825621,-0.006918994,0.486261347,-1.391999605,0.570750086,0.170823356,0.102455352,-1.429190321,0.537068823,-1.434888049,0.101419678,-1.350738859,0.285217126,-1.369045735,0.042732784,-1.48484069,0.303436598,-1.494495321,0.193279212,-1.444008562,0.706488294,0.302286812,0.367392498,-0.455384819,0.583282835,-0.279916425,0.462098771,-1.35304228,0.954333743,0.240483005,1.131447742,-0.221685785,1.505573126,-0.271011393,0.586195541,-1.324504514,0.982049549,0.510189982,0.401338715,-0.300139832,0.516870831,-1.362025439
LPE 19:0+_897,-1.376651677,-1.46058454,-0.146188311,0.133591901,-0.164603724,0.411729125,0.036259979,0.02365289,-0.062247137,0.064244935,-0.090584202,0.598125434,0.199388715,0.860018679,0.474278054,0.481987526,0.02024147,0.439479913,-0.007987594,1.18257807,0.642448386,0.910324299,0.490692089,0.248480051,0.141303746,0.565101264,0.110600864,0.157756389,-1.275452341,0.468451845,0.025265034,0.378992579,0.227964784,0.434472415,0.393431343,0.620098564,0.312047951,0.512191647,0.321558033,-0.036068869,-1.226549822,0.024439893,0.332638633,-1.1498194,-1.509954753,-1.356235691,-1.291838318,-1.271127245,0.164356215,-1.114497639,-1.131173748,-1.286449674,0.356330722,-0.078025437,0.31472327,-1.288956974,0.194834925,-1.180536215,0.591204936,-1.157420697,-1.547513864,0.235426313,0.608369231,0.421455624,0.134890691,-0.002091482,0.159875723,0.542624357,0.377560307,0.180888024,0.124125191,0.591709166,0.319065407,0.380436929,0.050559628,0.4345247,0.122190729,0.322782442,-0.064765836,0.663614939,-0.082462841,-0.023018774,-1.305539378,0.335931135,0.187945107,0.439009808,0.215420305,0.657077477,0.164625065,0.637466646,0.21688157,0.693840538,0.343826548,0.146113268,-1.224196415,0.927783455,0.279064429,0.078989773,-1.502552785,-0.924774804,0.153576692,0.011793739,0.322624483,-0.072304032,0.479265621,0.243276913,-0.077423808,-1.357491039,0.343410184,0.109981101,-0.451856557,-1.263003679,0.122592364,-1.285052635,-0.238463246,-0.125986355,0.132886042,-0.194464212,0.112634197,-0.158942993,0.583806453,0.296039059,0.211377202,0.23306772,0.388041601,0.233711267,0.209759345,-1.265777941,0.706321522,0.236517307,0.896271243,0.180987485,0.990559979,0.224462712,0.296499611,-0.069829072,0.703288,0.409704922,0.224268823,-0.036155942,0.297132354,-1.276597336
LPE 19:0+_82,-0.80033831,-0.21911,-0.36909022,-0.07508718,-0.73335922,0.42060007,-0.18683412,-0.31587439,-0.62747327,-0.34877656,-0.58415885,0.53120095,-0.09990554,1.05733696,0.47984735,0.48994964,-0.32889487,0.4611817,-0.12414118,1.5446177,1.03293754,1.02063246,0.47666776,0.1337625,-0.44825639,0.61502605,-0.15552253,-0.02242474,-0.65932284,0.40526982,-0.35028474,0.2862792,-0.18883639,0.32112005,0.34218914,0.8161405,0.16540244,0.64292278,0.15735947,-0.24379837,-0.41802827,-0.30874035,0.41944791,-0.09530768,-0.00210526,-0.43173329,0.59652335,0.10102374,0.25919535,-0.2805656,0.70264384,-0.33464332,0.54188541,-0.31729692,0.40287799,-0.06519832,0.36524922,-0.16133643,0.79875302,-0.17152441,-0.50829372,0.05088311,0.36517134,0.22554429,-0.14211202,-0.3340864,-0.41672091,0.40909335,0.07838433,-0.08672472,-0.22139571,0.55342726,-0.16425487,0.19058508,-0.42513591,0.19221316,-0.30559151,0.07502989,-0.68663074,0.62816356,-0.64573394,-0.31830607,-0.81796884,0.22654866,-0.04947553,0.30261486,-0.07493357,0.57588477,-0.18014006,0.53447699,-0.24404792,0.71933698,0.02127371,-0.06558008,-0.10770361,0.88703081,0.02748832,-0.25822091,-0.94795462,-0.21076979,-0.14110389,-0.27895672,0.16164772,-0.61030056,0.23278975,-0.15717229,-0.3945045,-0.46449295,0.15862198,-0.43225878,-0.60893968,-1.02363101,-0.26123939,-0.85780427,-0.65419103,-0.59993688,-0.1089872,-0.82925796,-0.23277201,-0.61180623,0.4303838,0.06160747,-0.30943555,-0.16446472,0.11597209,-0.20335929,-0.16080467,-0.65400179,0.82092221,-0.1054809,1.14581737,0.01855242,1.28195987,0.03535699,0.17165422,-0.21355108,0.87814535,0.36021056,-0.02816033,-0.38539041,0.12959572,-0.48267681
LPE 21:0+_730,-0.611747289,-0.062482859,-0.317547998,-0.304713552,-0.586219958,0.224965693,-0.49756177,-0.227728371,-0.416744895,-0.145890201,-0.477884071,0.495179959,-0.151928514,0.749069267,0.413149501,0.512637079,-0.645973454,0.473622401,-0.422475657,1.125138685,0.551481694,0.836802612,0.245581003,0.059769207,-0.282554775,0.47184781,-0.148196618,-0.307021576,-0.425042023,0.523599094,-0.409317545,0.517121747,0.096231785,0.489073671,0.408136139,0.550288475,0.130612234,0.558054795,0.247158334,-0.252178884,-1.893150793,-0.472658834,0.425438183,-0.47500333,-0.253056103,-0.631751356,0.393471355,-0.407253484,-0.002742399,-0.123529852,0.584517784,-0.386336883,0.209261523,-0.619504914,0.246948897,-0.320012596,0.080639542,-0.338695438,0.620018783,-0.338020534,-0.432483136,0.092503621,0.623089088,0.243580753,0.074516543,-0.179703452,-0.058377744,0.574647834,0.309511706,0.25087547,-0.107384969,0.694388828,-0.027659584,0.344448048,-0.098746766,0.408219902,-0.131324962,0.1547051,-0.305962478,0.813885437,-0.108333461,-0.33924227,-0.556454146,0.416442277,0.083486954,0.383374935,-0.091667538,0.727259846,-0.016416109,0.606073489,-0.134793741,0.884066755,0.037268053,-0.20747385,0.048920321,0.905271601,0.109708413,-0.143013095,-0.789765485,-1.521484052,0.07228807,-0.114485562,0.236405331,-0.318487778,0.498574597,0.086818426,-0.257332949,-0.302857179,0.4287634,-0.185606797,-0.557043879,-1.93804661,-0.237215469,-0.57453198,-0.620333698,-0.474891388,-0.05553275,-0.522423224,0.016356871,-0.441307844,0.76227903,0.229832043,0.088492969,-0.12648462,0.536318554,0.027288077,-0.050770979,-1.941463323,0.903343873,0.004629908,0.843747626,-0.178774977,0.979242379,-0.159611769,0.1366679,-0.234029173,0.806431298,0.129738508,0.180539368,-0.478947981,0.392487506,-0.410914674
LPE 21:0+_240,-1.590346018,-1.673347416,-1.585089183,-0.166087232,-0.244601375,0.312890816,-0.070054773,-0.033470113,-0.039943575,0.00476822,-0.094122339,0.482606743,0.181369946,0.7647396,0.491943368,0.431189829,-0.120944065,0.431428756,-0.12680149,1.058771729,0.749627457,0.857826048,0.505309157,0.184734902,0.024336234,0.476530688,0.177977856,0.010259818,-0.096064166,0.425300023,0.105457358,0.470434969,0.311597493,0.44114175,0.475246597,0.546594068,0.478519379,0.618193206,0.485332145,-0.0518469,-1.441990172,-0.249733061,0.316202578,-1.366181417,-1.722189543,-1.570162096,-1.506508605,-1.486040226,0.067625822,-1.331288991,-1.347762042,-0.089025771,0.279073309,-1.554595634,0.284748688,-1.50366093,0.115888291,-0.129262931,0.491862212,-0.000346979,-1.75935854,0.258130253,-0.509719342,0.340879155,0.217023489,0.020064664,0.175061205,0.536168908,0.344196637,0.244006782,0.163745344,0.643399485,0.212513238,0.329038504,0.133689234,0.420187979,0.126688604,0.30431366,-0.017999452,0.650049335,0.080413312,-0.051200199,-0.211453245,0.306937493,0.174564183,0.353104234,0.19576927,0.602648942,0.14954599,0.597830252,0.195999956,0.73166724,0.28769644,0.027503674,0.207662738,0.838955317,0.250514691,0.051526661,-0.318720395,-1.143912934,0.176966697,0.102943314,0.296058306,-0.065456689,0.496097992,0.279136546,-0.072041001,0.050056348,0.432838868,0.161184485,-1.738043304,-1.478012271,0.045050301,-1.499802265,-0.258504775,-1.637674586,0.136685541,-0.142576603,0.064839767,-0.050555448,0.636734934,0.387699227,0.219616383,0.214226585,0.474044459,0.244389325,0.129993404,-0.060941025,0.741704042,0.18256987,0.673733132,0.239807074,0.76717106,0.231859795,0.229334801,0.052866496,0.702999036,0.258265348,0.231451185,-0.195416668,0.395051229,-0.083545689
MG 16:0+_780,0.743680211,-0.093829842,0.700487737,0.010691544,0.626737804,-1.384966647,0.64967396,-0.434038283,0.73559546,-0.220063086,0.273914688,-0.418736959,0.652698165,-0.208501314,0.429958991,-0.319106128,0.926072975,-1.304614804,0.799538283,-1.455141839,0.364994967,-0.447368094,0.267549396,0.055094338,0.667760484,-1.123526068,0.414480869,-1.376287785,0.178615555,-1.358130599,0.203349365,-0.258631349,0.711265954,-0.223549195,0.440082903,-1.282444091,0.636163369,-1.39205935,0.457497067,-0.113177307,0.705690317,-0.425906917,-1.210475553,0.775777296,-0.184499154,0.291130788,-0.220189309,0.612204771,-0.10834388,0.836189509,-0.076174258,0.766665665,0.216178051,0.833495618,-0.067745604,0.735678375,-0.131058583,0.419410832,-1.113908465,0.656193343,0.209351032,-0.361303036,0.638774268,0.269306768,0.520591001,0.11611104,0.569390177,-0.177642516,0.328705244,-0.15207152,0.694407558,-1.152265318,0.743101109,-0.142949007,0.652403794,-0.196091807,0.50138854,-0.142122001,0.1531366,-1.219431106,0.183622633,0.201739284,0.623162228,-1.340450492,0.619926016,-1.354938708,0.374433522,-1.259583425,0.400349175,-0.083326335,1.034294351,-1.16957746,0.909213941,-1.638049698,0.391349829,-1.059521652,0.674431398,-0.103064715,0.348787439,0.54774568,-0.429134499,0.151907698,-0.090442053,0.478987704,-1.349864529,0.293325001,-0.41974809,0.600992971,-1.332026414,0.497517845,-0.029688065,0.779278305,-0.303936095,0.649096644,-0.400847942,0.364562022,-1.497044681,0.410546675,0.000336238,0.600406366,-1.19539685,0.335344719,-0.307175476,0.576253026,-1.407740917,0.50671928,-0.032497779,0.82151425,-0.962746245,0.596528403,-1.232442247,0.549022088,-0.180547846,0.652671762,-0.333775137,0.648922338,-1.042747872,0.361362658,0.182849975,0.801452465,-0.174707715,0.867534001
MG 18:0+_983,0.525384527,-1.240225302,0.493653327,-0.159729888,0.451307486,-1.20478886,0.260615886,-1.349750337,0.702191171,-1.368692735,0.449577749,-1.310044194,0.125899527,-1.057195666,-1.104131737,-1.138220285,0.305164371,-1.123881861,0.158113591,-0.060652266,0.05763105,-0.180267499,0.015178578,0.202771118,1.025650624,-0.941541272,0.857116085,-0.107339653,1.097870195,-1.177767427,0.760551964,-0.093924713,0.988703289,-1.109152822,0.550429385,-0.005403029,0.782905218,-0.209556538,0.456507838,-1.166529984,-1.024397632,-0.053208935,-1.029091931,0.779823632,-0.157760302,0.521088015,-0.042405774,0.594961061,-1.161266441,0.772780428,-0.936437088,0.566796951,-1.056013579,0.881380145,-1.155563793,0.602823581,0.009141402,0.548541561,-0.931857163,0.770782169,-0.327990011,-1.19821588,1.106204781,-1.042647794,0.354611401,0.083736478,0.797616678,-0.116893092,0.415863199,0.119161997,0.690354062,-0.970479243,0.773562117,0.167379224,0.792798287,-1.063682152,0.555933383,-0.099910662,0.688583516,-1.038109394,0.567973562,0.428611866,0.827744374,0.004501212,0.798971705,-0.08371241,0.435758649,-0.048865162,0.30506649,0.160652995,1.04052388,-0.987911086,0.632579602,-1.459618271,0.562706164,0.146419277,0.710930935,-0.001847593,0.368586036,0.889116997,-0.086411941,0.280509541,-0.14585269,0.305852111,-1.169444249,0.276491213,-0.287915291,0.709244221,-1.151482886,0.881524521,-0.248141006,0.047941201,-1.228691473,0.486550808,-1.441383301,0.400613965,-1.317640774,0.463651742,-0.168692089,0.284767475,0.014693522,0.431277484,0.046562051,0.372042995,0.224057758,0.49672989,0.149502442,0.605869146,0.246826009,0.41060445,-0.060106653,0.34394614,0.172219724,0.326761816,-0.179080345,0.578995098,-0.860204445,0.144459126,0.004354455,0.470152794,-0.004865757,0.529101869
